@relation aux
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SaTime1 numeric
@attribute SaTime2 numeric
@attribute SaTime3 numeric
@attribute SaTime4 numeric
@attribute diffSaTime1 numeric
@attribute diffSaTime2 numeric
@attribute diffSaTime3 numeric
@attribute diffSaTime4 numeric
@attribute Sa numeric
@attribute class {'1','2'}
@data
68,14,0.18,0.11,1,-13,-8,-0.027,1,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,'2'
-327,8,-0.56,0.24,0.3,-14,-14,-0.016,0,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,'2'
-438,1,-0.66,0.01,-0.5,-14,-6,-0.008,2.5,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,'2'
-349,-13,-0.43,0.11,-1.7,-16,6,0.027,-1.1,-6e-04,-6e-04,-6e-04,-8e-04,1e-04,0,1e-04,0,-8e-04,'2'
-301,-24,0.27,0.11,-1.9,-16,1,0.034,0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'2'
-280,-29,0.59,0,-1.4,-15,5,0.03,1.1,-5e-04,-5e-04,-5e-04,-5e-04,-1e-04,0,0,0,-5e-04,'2'
-300,-37,0.76,0.14,-0.1,-14,-9,-0.001,0.6,-0.0012,-0.001,-0.001,-0.001,-3e-04,0,0,0,-0.001,'2'
-371,-42,0.67,0.22,0.7,-13,-10,-0.016,-0.8,-0.0015,-0.0015,-0.0015,-0.0014,0,0,-2e-04,0,-0.0014,'2'
-452,-48,0.47,0.02,1.1,-13,-9,-0.031,2,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,'2'
-437,-58,0.07,0.05,1.5,-12,3,-0.029,-0.3,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,'2'
-217,-72,-0.07,-0.06,1.3,-13,12,0.003,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-27,-75,-0.03,-0.23,1.3,-13,24,0.004,1.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
160,-74,-0.05,-0.03,1.3,-13,20,-0.011,-1.5,-0.0015,-0.0013,-0.0013,-0.0013,-3e-04,0,0,0,-0.0013,'2'
417,-63,-0.46,-0.04,0.7,-13,11,-0.019,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,'2'
498,-57,-0.59,0.13,0.3,-14,8,-0.014,-1.4,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,'2'
511,-54,-0.63,0.16,0.1,-14,0,-0.013,-1.9,-0.0013,-0.0015,-0.0015,-0.0015,3e-04,0,-1e-04,0,-0.0015,'2'
307,-41,-0.55,0.24,-1.1,-15,-13,0.008,0.4,-0.001,-0.0011,-0.0011,-0.0011,1e-04,0,0,0,-0.0011,'2'
-198,-37,0.12,0.3,-1.9,-16,-18,0.021,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
-294,-45,0.45,-0.08,-1.4,-15,17,0.019,1.7,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'2'
-15,-50,0.7,-0.02,-0.2,-14,13,0.004,-0.8,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
165,-48,0.57,-0.02,1.1,-13,8,-0.013,-0.2,-0.0013,-0.0012,-0.0012,-0.0012,-2e-04,0,0,0,-0.0012,'2'
213,-42,0.22,0.05,1.8,-12,-2,-0.022,0.5,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'2'
210,-39,0.07,0.18,1.9,-12,-4,-0.018,-1.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
203,-15,-0.23,0.1,0.3,-14,-2,-0.004,-0.2,-0.0011,-0.0012,-0.0012,-0.0012,1e-04,0,0,0,-0.0012,'2'
27,-9,0.02,0.2,-0.1,-14,-11,0.012,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
-44,-10,0.16,0.03,0.1,-14,4,0.012,1.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
-82,-12,0.15,0.12,0.5,-14,-3,0.001,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-23,-18,0.02,0.08,1.5,-12,-2,-0.004,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-71,-18,-0.09,0.22,1.5,-12,-12,-0.019,-1.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-145,-23,-0.56,0.08,0.8,-13,-3,-0.021,0,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,'2'
-19,-28,-0.74,0.02,-1.6,-15,6,0.026,0.5,-7e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,0,-7e-04,'2'
52,-28,-0.44,0.13,-2.2,-16,4,0.032,-1.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'2'
190,-25,0.22,0.04,-2.4,-16,12,0.037,-0.8,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'2'
261,-19,0.7,0.15,-1.7,-16,-6,0.031,-0.8,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,0,-4e-04,'2'
227,-16,0.87,0.37,-1.1,-15,-8,0.012,-2.6,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,0,-7e-04,'2'
74,-14,0.88,0.2,-0.4,-14,-23,-0.008,1.4,-0.0012,-0.0011,-0.0011,-0.001,-2e-04,0,-2e-04,0,-0.001,'2'
-184,-15,0.61,0.28,0.8,-13,-23,-0.024,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-409,-24,0.08,0.13,1.3,-13,-4,-0.038,0.2,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,'2'
-419,-38,-0.26,0.07,1,-13,5,-0.009,-1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
-369,-45,-0.31,-0.09,0.7,-13,10,-0.003,1.7,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-37,-53,-0.42,-0.06,-0.2,-14,12,-0.011,0.1,-9e-04,-0.0013,-0.0013,-0.0013,4e-04,0,0,0,-0.0013,'1'
345,-49,0.02,-0.12,-0.7,-15,21,0.027,-0.4,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'2'
520,-38,0.36,0.08,-0.4,-14,-3,0.023,-0.7,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'2'
-158,-16,0.13,0.25,1.6,-12,-19,-0.015,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'2'
-326,-23,-0.06,0.01,1.6,-12,3,-0.013,1.9,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
-329,-29,-0.23,0.08,1.5,-13,-4,-0.016,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'1'
-230,-36,-0.43,-0.18,1,-13,26,-0.014,1.6,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'2'
457,-25,-0.07,-0.04,-0.5,-14,13,0.01,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
546,1,0.05,0.12,-0.4,-14,-4,-0.004,-0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-66,22,-0.14,0.24,-0.6,-15,-16,-0.004,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
-208,20,-0.08,0.12,-0.8,-15,-5,0.012,1.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
-241,9,0.31,0.09,-0.4,-14,-1,0.012,0.1,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,0,-7e-04,'2'
-242,7,0.35,0.11,-0.3,-14,-1,0.008,-0.2,-0.0012,-0.0011,-0.0011,-8e-04,-3e-04,0,-4e-04,0,-8e-04,'2'
-382,-3,-0.02,0.18,0.1,-14,-8,-0.023,-0.5,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'2'
-419,-12,-0.26,0.01,-0.2,-14,7,-0.02,1.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-404,-13,-0.3,0.06,-0.2,-14,7,-0.019,-0.4,-0.0013,-0.0013,-0.0013,-0.0013,1e-04,0,0,0,-0.0013,'2'
-369,-23,-0.3,0.06,-0.8,-15,4,0.007,0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
-309,-31,-0.08,0.02,-1.1,-15,7,0.022,0.4,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
158,-36,0.59,-0.09,-0.3,-14,18,0.018,-0.2,-6e-04,-5e-04,-5e-04,-5e-04,-1e-04,0,0,0,-5e-04,'2'
258,-34,0.67,0.03,0.2,-14,16,0.005,-1,-0.0011,-9e-04,-9e-04,-7e-04,-2e-04,0,-3e-04,0,-7e-04,'1'
284,-33,0.65,0.1,0.4,-14,11,-0.007,-2.5,-0.0013,-0.0011,-0.0011,-9e-04,-3e-04,0,-2e-04,0,-9e-04,'2'
402,-21,0.04,0.02,1.1,-13,5,-0.03,0,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'2'
412,-19,-0.03,0.02,1.1,-13,5,-0.03,0.1,-0.0013,-0.0014,-0.0014,-0.0014,1e-04,0,0,0,-0.0014,'2'
334,4,-0.44,0.11,0.2,-14,-4,-0.008,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
84,12,-0.5,0.24,-0.9,-15,-14,-0.002,-0.2,-7e-04,-9e-04,-9e-04,-0.0011,2e-04,0,1e-04,0,-0.0011,'2'
-91,10,0.3,0.14,-1.3,-15,-5,0.02,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'2'
-107,8,0.5,0.07,-0.8,-15,3,0.014,0.4,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-72,7,0.63,-0.14,-0.3,-14,10,0.012,2.9,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'2'
-46,7,0.66,-0.11,-0.1,-14,14,0.012,2,-9e-04,-6e-04,-6e-04,-6e-04,-4e-04,0,0,0,-6e-04,'1'
96,8,0.37,0.04,1.1,-13,4,-0.024,-0.5,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'2'
119,10,0.18,0.14,1.3,-13,0,-0.024,-1.6,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-101,11,-0.52,0.15,0.8,-13,-9,-0.019,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'1'
-42,7,-0.6,0.03,-0.5,-14,12,0.021,-1.5,-4e-04,-5e-04,-5e-04,-6e-04,1e-04,0,1e-04,0,-6e-04,'1'
231,10,0.03,-0.05,-1.1,-15,14,0.031,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'2'
339,14,0.32,0.25,-0.9,-15,1,0.026,-3.6,-6e-04,-5e-04,-5e-04,-5e-04,-2e-04,0,0,0,-5e-04,'2'
255,19,0.43,0.19,-0.5,-14,-11,0.003,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
165,23,0.4,0.12,-0.1,-14,-7,-0.01,0.8,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-191,23,0.03,0.22,0.6,-13,-16,-0.015,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
-303,20,-0.09,0.04,0.6,-13,-12,-0.017,2.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'1'
-292,14,-0.3,-0.04,0.4,-14,8,-0.018,1.3,-0.001,-0.0012,-0.0012,-0.0012,2e-04,0,0,0,-0.0012,'1'
65,8,0.15,-0.09,0,-14,17,0.025,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'2'
267,13,0.43,0.26,0.5,-14,2,0.013,-4.9,-8e-04,-8e-04,-8e-04,-6e-04,0,0,-3e-04,0,-6e-04,'2'
-259,15,-0.24,0.17,1.5,-13,-13,-0.02,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'2'
-354,11,-0.41,0.2,1.2,-13,-13,-0.023,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'1'
-343,-7,-0.34,0.01,0.1,-14,6,0.01,0.5,-7e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,0,-7e-04,'1'
94,-16,0.17,-0.04,-0.4,-14,12,0.012,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,0,-7e-04,'1'
223,-4,-0.02,0.07,0.2,-14,1,-0.008,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-80,9,-0.19,0.14,-0.9,-15,-5,0,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-118,6,-0.02,0.12,-1.1,-15,-2,0.014,-0.4,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
-20,2,0.37,0.05,-0.6,-14,4,0.011,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
10,2,0.34,0.15,-0.2,-14,-2,-0.023,-1.5,-0.0013,-0.0013,-0.0013,-0.0012,0,0,-2e-04,0,-0.0012,'2'
-111,-1,-0.37,0.13,-0.2,-14,-6,-0.029,0,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'1'
-121,-2,-0.43,0.13,-0.3,-14,-6,-0.028,0,-0.0013,-0.0014,-0.0014,-0.0014,1e-04,0,0,0,-0.0014,'2'
-168,-4,-0.59,0.32,-0.7,-15,-11,-0.017,-3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'1'
-258,-9,-0.71,-0.12,-1.5,-15,16,-0.006,4.2,-0.001,-0.0011,-0.0011,-0.0011,2e-04,0,0,0,-0.0011,'1'
-163,-11,-0.68,0.01,-1.9,-16,12,0.016,-1.6,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-5,-12,-0.48,-0.15,-2.5,-16,23,0.023,1.6,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
417,-4,0.09,-0.05,-2.9,-17,18,0.026,-0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
616,9,0.43,0,-2.5,-16,10,0.023,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'2'
226,42,0.3,0.19,-0.9,-15,-13,0.004,0.5,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
60,46,0.37,0.2,-0.4,-14,-13,0.005,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
-42,46,0.31,0.29,-0.1,-14,-16,-0.021,-1.5,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'2'
-152,45,0.19,0.25,0.1,-14,-20,-0.025,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-618,22,-0.66,0.21,-0.8,-15,-13,-0.021,0,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-689,16,-0.76,0.2,-1.3,-15,-13,-0.014,0.2,-8e-04,-0.0011,-0.0011,-0.0013,3e-04,0,2e-04,0,-0.0013,'1'
-617,-27,0.04,0.07,-2.7,-17,5,0.025,0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-416,-41,0.43,-0.11,-2.4,-16,26,0.023,0.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-247,-46,0.55,0.14,-2,-16,15,0.003,-2.9,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-215,-48,0.57,-0.04,-1.6,-16,2,0.003,0.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-29,-52,0.32,0.02,-0.6,-15,8,-0.016,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
327,-14,-0.22,0.07,-0.4,-14,2,-0.003,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
305,-6,-0.2,0.11,-0.8,-15,-5,0.003,0.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
44,6,0,0.18,-1.1,-15,-10,0.006,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-130,2,0.24,0.12,-0.5,-14,-4,0.003,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-137,1,0.25,0.12,-0.4,-14,-4,0.003,-0.1,-9e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,0,-8e-04,'1'
-198,-15,-0.31,0.09,-0.5,-14,-2,-0.01,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
-196,-18,-0.38,-0.02,-0.8,-15,3,-0.008,1.7,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
-185,-18,-0.39,0,-0.9,-15,6,-0.008,1.4,-9e-04,-0.0011,-0.0011,-0.0011,2e-04,0,0,0,-0.0011,'1'
-156,-19,-0.39,0.09,-1.1,-15,7,0.005,-0.7,-7e-04,-7e-04,-7e-04,-9e-04,1e-04,0,1e-04,0,-9e-04,'1'
-177,-38,0.16,0.1,1.3,-13,-4,-0.023,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
149,-42,-0.6,-0.02,0.2,-14,10,-0.013,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
188,-41,-0.65,-0.02,-0.1,-14,10,-0.012,0,-9e-04,-0.001,-0.001,-0.0011,1e-04,0,1e-04,0,-0.0011,'1'
207,-40,-0.65,0.04,-0.2,-14,9,-0.003,-0.4,-7e-04,-9e-04,-9e-04,-0.001,1e-04,0,1e-04,0,-0.001,'1'
210,-33,-0.39,0.09,-1.2,-15,-1,0.019,0.3,-6e-04,-6e-04,-6e-04,-6e-04,1e-04,0,0,0,-6e-04,'1'
103,-27,0.11,0.16,-1.5,-15,-7,0.02,-0.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
78,-26,0.19,0.16,-1.5,-15,-7,0.019,-0.1,-8e-04,-7e-04,-7e-04,-6e-04,-2e-04,0,-2e-04,0,-6e-04,'1'
-50,-25,0.18,0.14,-0.9,-15,-6,-0.004,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-103,-29,0.4,0.1,-0.2,-14,-2,0.011,-0.2,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,0,-6e-04,'1'
-106,-29,0.42,0.1,-0.2,-14,-3,0.011,-0.2,-7e-04,-7e-04,-7e-04,-6e-04,-1e-04,0,-2e-04,0,-6e-04,'1'
-110,-33,0.31,0.08,0.7,-13,-3,-0.013,0,-0.0011,-0.001,-0.001,-0.001,-2e-04,0,0,0,-0.001,'1'
197,-32,-0.61,0,-0.2,-14,9,-0.017,0,-0.001,-0.001,-0.001,-0.0012,1e-04,0,2e-04,0,-0.0012,'1'
336,-22,-0.33,0.04,-1.2,-15,7,0.022,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
380,-10,0.14,0.09,-1.4,-15,1,0.022,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
378,-5,0.31,0.2,-1.2,-15,-5,0.02,-1.9,-6e-04,-5e-04,-5e-04,-5e-04,-1e-04,0,0,0,-5e-04,'1'
350,-2,0.38,0.17,-1,-15,-9,0.017,-0.6,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,-1e-04,0,-6e-04,'2'
-20,10,0.42,0.18,0.7,-13,-12,-0.003,-0.2,-9e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,0,-8e-04,'1'
-136,9,0.3,0.15,1.2,-13,-7,-0.02,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
-245,-2,-0.19,0.09,1.3,-13,-3,-0.017,0,-9e-04,-0.001,-0.001,-0.0011,1e-04,0,1e-04,0,-0.0011,'1'
166,-9,0.08,-0.01,0.8,-13,8,0.005,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
213,-7,0.1,0.07,0.9,-13,7,0.004,-0.6,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
175,-1,0.07,0.11,1,-13,-8,-0.005,0.3,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
86,12,-0.35,0.08,-0.9,-15,1,0.004,0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
91,12,-0.33,0.08,-1,-15,1,0.005,0,-7e-04,-8e-04,-8e-04,-9e-04,1e-04,0,1e-04,0,-9e-04,'1'
39,16,0.01,0.12,-1.5,-15,-4,0.011,0,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
-349,4,0.34,0.15,-0.4,-14,-5,-0.006,-0.4,-0.001,-0.001,-0.001,-9e-04,0,0,-2e-04,0,-9e-04,'1'
-395,-6,0.21,0.1,0.1,-14,1,-0.01,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-11,-24,0.19,-0.04,0.8,-13,9,-0.015,0.6,-0.0012,-0.0011,-0.0011,-0.001,-2e-04,0,-2e-04,0,-0.001,'1'
135,-21,-0.46,0.02,0.5,-13,6,-0.03,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'1'
147,-21,-0.52,0.02,0.4,-14,6,-0.029,-0.2,-0.0013,-0.0014,-0.0014,-0.0014,1e-04,0,0,0,-0.0014,'2'
29,-16,-0.69,0.18,-1,-15,-13,-0.003,1.1,-8e-04,-9e-04,-9e-04,-0.001,1e-04,0,1e-04,0,-0.001,'1'
-111,-18,-0.44,0.17,-1.9,-16,-9,0.021,-0.2,-6e-04,-6e-04,-6e-04,-6e-04,1e-04,0,0,0,-6e-04,'2'
-217,-21,-0.14,0.23,-2.2,-16,-14,0.026,-0.6,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-294,-33,0.44,0.1,-1.8,-16,0,0.019,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-250,-41,0.62,0.08,-1,-15,3,0.006,-0.7,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
-64,-49,0.57,0.02,1,-13,6,-0.007,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-86,-51,0.12,0.11,1.9,-12,-4,-0.029,-0.3,-0.0013,-0.0012,-0.0012,-0.0012,-2e-04,0,0,0,-0.0012,'2'
-194,-53,-0.34,0.2,1.7,-12,-17,-0.043,-0.7,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,'1'
-121,-60,-0.79,-0.22,0.8,-13,37,-0.019,1,-0.0011,-0.0012,-0.0012,-0.0012,1e-04,0,0,0,-0.0012,'1'
-51,-60,-0.82,-0.14,0.6,-13,34,-0.018,-1.9,-9e-04,-0.0011,-0.0011,-0.0012,2e-04,0,1e-04,0,-0.0012,'1'
190,-59,-0.72,-0.24,-0.3,-14,25,0.025,2.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
627,-46,-0.2,-0.1,-1.1,-15,19,0.032,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
627,-9,0.66,0.14,-0.3,-14,-7,0.02,0.1,-5e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,0,-4e-04,'2'
396,7,0.59,0.43,1,-13,-28,-0.034,-2.6,-0.0012,-0.0012,-0.0012,-0.0013,0,0,1e-04,0,-0.0013,'2'
28,11,0.3,0.33,1.5,-13,-29,-0.023,0.1,-0.001,-0.0011,-0.0011,-0.0011,1e-04,0,0,0,-0.0011,'2'
-264,8,0.21,0.21,1.7,-12,-16,-0.002,0.9,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-387,3,0.21,-0.3,1.9,-12,5,0.001,8.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
-274,-2,0.19,0.04,2.1,-12,19,-0.011,-2.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
297,0,-0.06,-0.07,2.1,-12,12,0.001,0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
413,7,-0.04,0.01,2.1,-12,4,0.001,-0.5,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,0,-7e-04,'1'
470,16,-0.12,0.03,2,-12,3,-0.01,-0.4,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
411,36,-0.54,0.11,1.2,-13,-6,-0.019,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
-224,47,-0.37,0.25,-1.9,-16,-16,0.017,-0.2,-5e-04,-6e-04,-6e-04,-7e-04,1e-04,0,1e-04,0,-7e-04,'1'
-307,44,-0.22,0.12,-2.1,-16,-13,0.029,1.2,-4e-04,-4e-04,-4e-04,-5e-04,0,0,0,0,-5e-04,'1'
-300,33,0.48,0.08,-1.8,-16,2,0.029,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-292,31,0.59,0.08,-1.6,-15,2,0.027,0,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,0,-4e-04,'1'
-263,28,0.73,0.01,-1.2,-15,8,0.02,1.1,-8e-04,-6e-04,-6e-04,-5e-04,-3e-04,0,-2e-04,0,-5e-04,'1'
-349,19,0.43,0.16,0.2,-14,-11,-0.026,0.5,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'1'
-394,9,0.36,0.09,0.7,-13,3,0.003,-1.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
-255,-5,-0.15,-0.03,1.2,-13,10,-0.038,0,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'1'
100,-9,-0.82,-0.09,-0.1,-14,17,-0.023,0.2,-0.001,-0.0013,-0.0013,-0.0013,3e-04,0,0,0,-0.0013,'1'
201,-7,-0.83,-0.09,-0.6,-15,16,0.014,-0.3,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
