@relation aux
@attribute id numeric
@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute class {'1','2'}
@data
1581,1130279,1133161,1,4749,'2'
1581,1133161,1151960,1,4708,'2'
1581,1151960,1164918,1,4714,'2'
1581,1164918,1208241,1,4693,'2'
1581,1208241,1265377,1,4688,'2'
1581,1265377,1266900,0,4656,'2'
1581,1266900,1306532,1,4542,'2'
1581,1306532,1315983,1,4554,'2'
1581,1315983,1316247,1,4543,'2'
1581,1316247,1330224,1,4549,'2'
1581,1330224,1344291,0,4683,'2'
1581,1344291,1370625,1,4725,'2'
1581,1370625,1373426,1,4726,'2'
1581,1373426,1397755,1,4710,'2'
1581,1397755,1427385,1,4710,'2'
1581,1427385,1436031,1,4714,'2'
1581,1436031,1478804,1,4720,'2'
1581,1478804,1552275,1,5050,'2'
1581,1552275,1580888,1,5100,'2'
1581,1580888,1599299,1,5138,'2'
1581,1599299,1608295,1,5154,'2'
1581,1608295,1609988,1,5172,'2'
1581,1609988,1621353,1,5282,'2'
1581,1621353,1637443,1,5296,'2'
1581,1637443,1639905,1,5322,'2'
1581,1639905,1669469,1,5332,'2'
1581,1669469,1669545,0,5391,'2'
1581,1669545,1681855,1,5357,'2'
1581,1681855,1683152,1,5515,'2'
1581,1683152,1879087,1,5564,'2'
1581,1879087,1879397,1,5578,'2'
1581,1879397,1880520,1,5579,'2'
1581,1880520,1903808,0,5434,'2'
1582,0,459,1,132,'1'
1582,459,1190343,1,132,'2'
1582,1190343,1716150,0,109,'2'
1583,0,1086173,1,105,'1'
1583,1086173,1683462,0,127,'2'
1584,0,33651,1,671,'1'
1584,33651,34795,1,680,'2'
1584,34795,587837,0,762,'2'
1585,0,50496,1,135,'1'
1585,50496,50609,1,133,'2'
1585,50609,51681,1,132,'2'
1585,51681,1584570,1,139,'2'
1585,1584570,1887429,0,177,'2'
1586,0,1726647,0,50,'1'
1587,0,7091,0,260,'1'
1587,7091,1052475,0,264,'1'
1588,0,140348,0,1086,'1'
1413,0,60550,1,40,'1'
1413,60550,493039,0,42,'2'
1414,0,290500,0,14,'1'
1414,290500,751380,1,100,'1'
1414,751380,1422098,1,100,'2'
1414,1422098,1854587,0,100,'2'
1417,0,23026,1,1284,'1'
1417,23026,56797,1,1326,'2'
1417,56797,284843,1,1319,'2'
1417,284843,323440,1,1349,'2'
1417,323440,336535,1,1386,'2'
1417,336535,405415,1,1391,'2'
1417,405415,420267,1,1365,'2'
1417,420267,424201,0,1365,'2'
1417,424201,441375,0,1370,'2'
1417,441375,471029,0,1367,'2'
1417,471029,486045,0,1367,'2'
1417,486045,527374,0,1370,'2'
1417,527374,624091,0,1374,'2'
1417,624091,834034,1,1372,'2'
1417,834034,840376,1,1376,'2'
1417,840376,1073839,1,1376,'2'
1417,1073839,1119984,1,1390,'2'
1417,1119984,1123001,1,1410,'2'
1417,1123001,1433718,0,1411,'2'
1417,1433718,1476999,0,1479,'2'
1417,1476999,1594951,1,1485,'2'
1417,1594951,1603620,1,1495,'2'
1417,1603620,1608961,1,1501,'2'
1417,1608961,1610746,1,1516,'2'
1417,1610746,1665841,1,1530,'2'
1417,1665841,1791556,1,1538,'2'
1417,1791556,1794901,1,1599,'2'
1417,1794901,1858710,0,1592,'2'
1417,1858710,1858712,0,1586,'2'
1417,1858712,1910440,0,1586,'2'
1418,0,109785,0,39,'1'
1415,0,269419,0,93,'1'
1415,269419,807236,1,81,'1'
1415,807236,1022144,0,81,'2'
1415,1022144,1273654,0,81,'2'
1416,0,269419,0,104,'1'
1416,269419,709682,1,87,'1'
1416,709682,1021989,1,87,'2'
1416,1021989,1173188,1,87,'2'
1416,1173188,1420164,1,87,'2'
1416,1420164,1558821,1,87,'2'
1416,1558821,1773571,1,87,'2'
1416,1773571,1910441,0,87,'2'
1419,0,51728,0,35,'1'
1420,0,107,0,94,'1'
1420,107,217974,1,90,'1'
1420,217974,1726818,0,80,'2'
1421,0,317,0,124,'1'
1421,317,21634,1,126,'1'
1421,21634,362689,1,124,'2'
1421,362689,539958,1,126,'2'
1421,539958,709343,1,127,'2'
1421,709343,709775,1,126,'2'
1421,709775,795177,0,127,'2'
1422,0,317,0,188,'1'
1422,317,21634,1,192,'1'
1422,21634,29314,1,190,'2'
1422,29314,39833,1,206,'2'
1422,39833,362688,1,208,'2'
1422,362688,529020,1,212,'2'
1422,529020,760147,0,212,'2'
1422,760147,795176,0,212,'2'
1423,0,21635,1,83,'1'
1423,21635,362690,1,81,'2'
1423,362690,795179,0,83,'2'
1424,0,364272,0,41,'1'
1425,0,336771,1,245,'1'
1425,336771,894682,1,214,'2'
1425,894682,1338416,0,227,'2'
1425,1338416,1489290,1,255,'2'
1425,1489290,1540714,1,263,'2'
1425,1540714,1602189,1,269,'2'
1425,1602189,1717381,1,263,'2'
1425,1717381,1728219,1,263,'2'
1425,1728219,1821808,1,262,'2'
1425,1821808,1889499,1,265,'2'
1425,1889499,1965723,0,258,'2'
1426,0,1338416,0,158,'1'
1426,1338416,1717382,1,159,'1'
1426,1717382,1887206,0,159,'2'
1427,0,39,1,97,'1'
1427,39,317,0,97,'2'
1427,317,21634,1,97,'2'
1427,21634,362689,1,95,'2'
1427,362689,629625,1,97,'2'
1427,629625,795178,0,110,'2'
1430,0,299697,0,102,'1'
1431,0,933184,1,50,'1'
1431,933184,1338415,0,44,'2'
1431,1338415,1717381,1,44,'2'
1431,1717381,1965725,0,44,'2'
1432,0,497789,1,39,'1'
1432,497789,755412,1,37,'2'
1432,755412,786970,1,37,'2'
1432,786970,1272230,1,37,'2'
1432,1272230,1272451,1,40,'2'
1432,1272451,1275094,1,37,'2'
1432,1275094,1426127,1,40,'2'
1432,1426127,1734432,1,40,'2'
1432,1734432,1834956,1,37,'2'
1432,1834956,1858616,0,37,'2'
1433,0,138021,1,26,'1'
1433,138021,532355,1,26,'2'
1433,532355,808739,1,32,'2'
1433,808739,1241228,0,32,'2'
1428,0,88,1,27,'1'
1428,88,262202,0,27,'2'
1429,0,88,1,87,'1'
1429,88,262202,0,87,'2'
1434,0,21635,1,70,'1'
1434,21635,362690,1,63,'2'
1434,362690,795179,0,65,'2'
1435,0,34,1,367,'1'
1435,34,7368,1,367,'2'
1435,7368,21633,1,367,'2'
1435,21633,237989,1,365,'2'
1435,237989,238872,1,377,'2'
1435,238872,272135,1,377,'2'
1435,272135,362688,1,378,'2'
1435,362688,410189,1,377,'2'
1435,410189,479650,1,377,'2'
1435,479650,499760,1,393,'2'
1435,499760,529018,1,393,'2'
1435,529018,547265,1,406,'2'
1435,547265,795175,0,406,'2'
1436,0,1483,0,107,'1'
1437,0,101824,1,310,'1'
1437,101824,191078,0,340,'2'
1437,191078,232737,1,342,'2'
1437,232737,388644,0,349,'2'
1438,0,633906,0,67,'1'
1589,0,1338416,0,62,'1'
1589,1338416,1438363,1,61,'1'
1589,1438363,1537793,1,57,'2'
1589,1537793,1717380,1,56,'2'
1589,1717380,1936310,1,56,'2'
1589,1936310,1965723,0,56,'2'
1590,0,475147,0,62,'1'
1591,0,60680,0,358,'1'
1591,60680,620859,0,348,'1'
1592,0,16854,0,370,'1'
1592,16854,201412,1,385,'1'
1592,201412,554340,1,398,'2'
1592,554340,579391,1,410,'2'
1592,579391,711082,0,410,'2'
1592,711082,738308,1,412,'2'
1592,738308,844657,1,397,'2'
1592,844657,1082056,1,414,'2'
1592,1082056,1151766,1,448,'2'
1592,1151766,1177665,0,466,'2'
1593,0,1847,0,351,'1'
1605,0,179491,1,108,'1'
1605,179491,418080,1,108,'2'
1605,418080,1822001,0,99,'2'
1594,0,20384,1,26,'1'
1594,20384,40629,0,27,'2'
1595,0,20384,1,26,'1'
1595,20384,204896,1,27,'2'
1595,204896,242177,0,28,'2'
1595,242177,340600,1,33,'2'
1595,340600,910580,1,30,'2'
1595,910580,1288828,1,32,'2'
1595,1288828,1420206,1,31,'2'
1595,1420206,1447406,1,32,'2'
1595,1447406,1594666,1,31,'2'
1595,1594666,1728714,1,34,'2'
1595,1728714,1886763,0,36,'2'
1596,0,20384,1,26,'1'
1596,20384,40629,0,27,'2'
1597,0,20384,1,26,'1'
1597,20384,204896,1,27,'2'
1597,204896,242177,0,28,'2'
1597,242177,786449,0,33,'2'
1598,0,597937,0,26,'1'
1599,0,8824,1,574,'1'
1599,8824,47182,0,575,'2'
1599,47182,59894,0,566,'2'
1599,59894,60678,0,535,'2'
1599,60678,620857,0,535,'2'
1600,0,1165,0,898,'1'
1600,1165,4172,1,900,'1'
1600,4172,5840,0,931,'2'
1600,5840,16853,0,936,'2'
1600,16853,17038,1,984,'2'
1600,17038,106480,0,986,'2'
1600,106480,201410,1,1013,'2'
1600,201410,547171,1,1021,'2'
1600,547171,554337,1,1021,'2'
1600,554337,579388,1,1024,'2'
1600,579388,711079,0,1024,'2'
1600,711079,738305,1,1024,'2'
1600,738305,844654,1,1002,'2'
1600,844654,1082053,1,1010,'2'
1600,1082053,1151763,1,1014,'2'
1600,1151763,1177662,0,1014,'2'
1601,0,1847,0,581,'1'
1602,0,60680,0,129,'1'
1602,60680,165488,1,129,'1'
1602,165488,620858,0,129,'2'
1603,0,1165,0,129,'1'
1603,1165,2688,0,129,'1'
1603,2688,2802,0,131,'1'
1603,2802,16852,0,131,'1'
1603,16852,201410,1,133,'1'
1603,201410,554338,1,142,'2'
1603,554338,579424,1,150,'2'
1603,579424,579441,0,149,'2'
1603,579441,711080,0,145,'2'
1603,711080,738306,1,157,'2'
1603,738306,843541,1,149,'2'
1603,843541,843560,1,151,'2'
1603,843560,1151763,1,151,'2'
1603,1151763,1177662,0,155,'2'
1604,0,1847,0,129,'1'
1606,0,184558,1,181,'1'
1606,184558,537486,1,190,'2'
1606,537486,562537,1,190,'2'
1606,562537,694228,0,190,'2'
1606,694228,721454,1,190,'2'
1606,721454,827803,1,190,'2'
1606,827803,1065202,1,190,'2'
1606,1065202,1134912,1,190,'2'
1606,1134912,1160811,0,190,'2'
1607,0,639541,1,53,'1'
1607,639541,1860606,0,57,'2'
1608,0,28708,1,177,'1'
1608,28708,32420,1,221,'2'
1608,32420,559086,0,175,'2'
1609,0,1772454,0,159,'1'
1610,0,311520,1,191,'1'
1610,311520,842733,0,192,'2'
1611,0,247731,0,105,'1'
1611,247731,1435874,0,103,'1'
1612,0,145124,1,168,'1'
1612,145124,463631,0,172,'2'
1612,463631,498236,1,177,'2'
1612,498236,1357795,1,177,'2'
1612,1357795,1520715,0,193,'2'
1613,0,359139,0,41,'1'
1613,359139,631984,0,311,'1'
1614,0,331655,0,60,'1'
1615,0,958537,0,50,'1'
1439,0,1374950,1,175,'1'
1439,1374950,1375526,1,169,'2'
1439,1375526,1387922,1,191,'2'
1439,1387922,1908143,0,166,'2'
1440,0,181409,0,230,'1'
1440,181409,203804,1,230,'1'
1440,203804,767514,0,230,'2'
1441,0,181409,0,230,'1'
1441,181409,203804,1,230,'1'
1441,203804,1269063,1,230,'2'
1441,1269063,1332243,1,230,'2'
1441,1332243,1566795,1,230,'2'
1441,1566795,1716806,0,214,'2'
1616,0,683963,1,44,'1'
1616,683963,996270,1,94,'2'
1616,996270,1147469,1,44,'2'
1616,1147469,1533103,1,94,'2'
1616,1533103,1618419,0,69,'2'
1617,0,683963,1,44,'1'
1617,683963,996270,1,44,'2'
1617,996270,1147469,1,94,'2'
1617,1147469,1247935,0,44,'2'
1628,0,50176,0,366,'1'
1628,50176,203695,1,557,'1'
1628,203695,264633,1,639,'2'
1628,264633,433162,1,639,'2'
1628,433162,673518,0,691,'2'
1628,673518,703895,1,687,'2'
1628,703895,1251013,1,676,'2'
1628,1251013,1253702,1,680,'2'
1628,1253702,1261023,1,678,'2'
1628,1261023,1776820,0,682,'2'
1629,0,132338,1,3832,'1'
1629,132338,139723,0,3833,'2'
1629,139723,218654,1,3859,'2'
1629,218654,233400,1,3857,'2'
1629,233400,269456,1,3857,'2'
1629,269456,275541,0,3911,'2'
1629,275541,409930,1,3951,'2'
1629,409930,522094,0,3950,'2'
1629,522094,573111,1,3951,'2'
1629,573111,763221,1,3847,'2'
1629,763221,1182631,1,3828,'2'
1629,1182631,1391011,1,3888,'2'
1629,1391011,1462626,1,3976,'2'
1629,1462626,1487242,1,4104,'2'
1629,1487242,1581999,1,4121,'2'
1629,1581999,1582489,1,4133,'2'
1629,1582489,1582520,1,4133,'2'
1629,1582520,1582585,1,4132,'2'
1629,1582585,1698706,1,4119,'2'
1629,1698706,1799879,1,4098,'2'
1629,1799879,1799940,0,4079,'2'
1629,1799940,1800021,1,4098,'2'
1629,1800021,1814921,1,4079,'2'
1629,1814921,1835268,1,4079,'2'
1629,1835268,1945518,0,4067,'2'
1630,0,169974,0,146,'1'
1630,169974,384432,1,57,'1'
1630,384432,1896621,0,57,'2'
1631,0,15857,1,128,'1'
1631,15857,1486419,0,130,'2'
1632,0,81935,1,3537,'1'
1632,81935,83429,1,3540,'2'
1632,83429,107537,1,3390,'2'
1632,107537,112301,1,2719,'2'
1632,112301,128079,0,2601,'2'
1632,128079,173821,0,2315,'2'
1633,0,1571201,1,279,'1'
1633,1571201,1686808,0,314,'2'
1634,0,215572,1,299,'1'
1634,215572,1718470,0,288,'2'
1635,0,1669986,0,42,'1'
1636,0,787445,0,66,'1'
1640,0,1646117,0,196,'1'
1637,0,126816,0,212,'1'
1638,0,577388,0,37,'1'
1639,0,61655,1,89,'1'
1639,61655,410243,0,41,'2'
1646,0,191587,0,59,'1'
1641,0,969,1,179,'1'
1641,969,1641471,0,180,'2'
1642,0,674046,0,190,'1'
1643,0,126816,0,212,'1'
1644,0,577388,0,37,'1'
1645,0,61655,1,89,'1'
1645,61655,410243,0,41,'2'
1647,0,245804,0,192,'1'
1648,0,584736,1,28,'1'
1648,584736,1179620,1,28,'2'
1648,1179620,1937471,0,28,'2'
1649,0,1460199,1,150,'1'
1649,1460199,1931449,0,185,'2'
1650,0,1931449,0,8,'1'
1651,0,203804,1,270,'1'
1651,203804,767514,0,270,'2'
1652,0,203804,1,270,'1'
1652,203804,1716807,0,270,'2'
1653,0,211538,0,15,'1'
1654,0,41,1,102,'1'
1654,41,1098151,0,102,'2'
1618,0,745791,0,92,'1'
1655,0,497155,0,18,'1'
1655,497155,1556865,0,18,'1'
1656,0,163197,0,17,'1'
1657,0,1338416,0,76,'1'
1657,1338416,1717382,1,76,'1'
1657,1717382,1802528,0,76,'2'
1619,0,163197,0,18,'1'
1620,0,1338416,0,67,'1'
1620,1338416,1717382,1,69,'1'
1620,1717382,1802528,0,69,'2'
1621,0,1698316,0,178,'1'
1622,0,163197,0,18,'1'
1623,0,1338416,0,63,'1'
1623,1338416,1717382,1,63,'1'
1623,1717382,1802528,0,63,'2'
1624,0,71973,0,9,'1'
1625,0,163197,0,18,'1'
1626,0,1338416,0,63,'1'
1626,1338416,1717382,1,63,'1'
1626,1717382,1802528,0,63,'2'
1627,0,36355,0,14,'1'
1658,0,167288,1,37,'1'
1658,167288,433445,0,34,'2'
1659,0,1644168,0,12,'1'
1660,0,720618,0,35,'1'
1661,0,245275,1,136,'1'
1661,245275,245310,1,147,'2'
1661,245310,245727,1,138,'2'
1661,245727,754855,1,147,'2'
1661,754855,1005974,0,145,'2'
1661,1005974,1320533,1,235,'2'
1661,1320533,1387691,0,260,'2'
1661,1387691,1439419,0,240,'2'
1662,0,414004,0,135,'1'
1663,0,3533,0,37,'1'
1663,3533,59255,0,71,'1'
1664,0,244363,1,521,'1'
1664,244363,906762,0,537,'2'
1665,0,244363,1,521,'1'
1665,244363,909276,1,537,'2'
1665,909276,909344,1,548,'2'
1665,909344,910828,1,555,'2'
1665,910828,1231598,1,549,'2'
1665,1231598,1236180,1,540,'2'
1665,1236180,1237605,1,539,'2'
1665,1237605,1443965,1,539,'2'
1665,1443965,1501934,1,564,'2'
1665,1501934,1550128,1,567,'2'
1665,1550128,1856053,0,580,'2'
1666,0,1765028,0,103,'1'
1667,0,5596,0,167,'1'
1667,5596,56746,0,304,'1'
1667,56746,114750,0,136,'1'
1668,0,455,0,367,'1'
1668,455,1455,0,393,'1'
1668,1455,2649,1,419,'1'
1668,2649,58003,0,501,'2'
1669,0,10153,1,774,'1'
1669,10153,132533,1,775,'2'
1669,132533,132545,1,787,'2'
1669,132545,132640,0,768,'2'
1669,132640,319946,1,787,'2'
1669,319946,564577,0,842,'2'
1669,564577,600370,1,836,'2'
1669,600370,689290,1,846,'2'
1669,689290,691131,1,821,'2'
1669,691131,727788,1,821,'2'
1669,727788,811760,1,808,'2'
1669,811760,853399,1,806,'2'
1669,853399,869766,1,832,'2'
1669,869766,884032,1,847,'2'
1669,884032,907249,1,774,'2'
1669,907249,924336,1,773,'2'
1669,924336,982075,1,768,'2'
1669,982075,983524,1,767,'2'
1669,983524,1361736,1,767,'2'
1669,1361736,1444862,0,774,'2'
1669,1444862,1459860,1,778,'2'
1669,1459860,1496035,1,772,'2'
1669,1496035,1507597,1,780,'2'
1669,1507597,1531885,1,756,'2'
1669,1531885,1742769,1,765,'2'
1669,1742769,1960008,0,789,'2'
1670,0,17183,1,754,'1'
1670,17183,246186,1,782,'2'
1670,246186,266349,1,798,'2'
1670,266349,280422,1,726,'2'
1670,280422,366842,1,685,'2'
1670,366842,371184,1,695,'2'
1670,371184,382609,1,703,'2'
1670,382609,407841,1,703,'2'
1670,407841,442863,1,691,'2'
1670,442863,587303,1,681,'2'
1670,587303,604390,1,731,'2'
1670,604390,607307,0,737,'2'
1670,607307,662128,1,760,'2'
1670,662128,663577,1,760,'2'
1670,663577,743898,1,760,'2'
1670,743898,844984,1,756,'2'
1670,844984,939255,1,758,'2'
1670,939255,1139912,1,895,'2'
1670,1139912,1640062,0,883,'2'
1671,0,465991,1,86,'1'
1671,465991,1572607,0,86,'2'
1678,0,227729,1,549,'1'
1678,227729,876919,1,423,'2'
1678,876919,984694,1,459,'2'
1678,984694,1392152,1,398,'2'
1678,1392152,1714637,1,402,'2'
1678,1714637,1845806,1,84,'2'
1678,1845806,1859080,0,114,'2'
1679,0,497155,0,35,'1'
1679,497155,1556865,0,35,'1'
1680,0,629543,1,155,'1'
1680,629543,981152,0,154,'2'
1681,0,105326,0,8,'1'
1682,0,497168,0,23,'1'
1682,497168,1527464,1,136,'1'
1682,1527464,1556877,0,136,'2'
1683,0,25645,1,24,'1'
1683,25645,98048,1,27,'2'
1683,98048,254597,1,27,'2'
1683,254597,254754,1,2168,'2'
1683,254754,838568,0,38,'2'
1684,0,66389,1,39,'1'
1684,66389,175513,1,41,'2'
1684,175513,616372,1,41,'2'
1684,616372,636018,1,40,'2'
1684,636018,1001501,1,37,'2'
1684,1001501,1585472,0,34,'2'
1685,0,136646,1,22,'1'
1685,136646,136803,1,21,'2'
1685,136803,720617,0,33,'2'
1686,0,982162,0,87,'1'
1687,0,497168,0,72,'1'
1687,497168,1049985,1,1758,'1'
1687,1049985,1052661,1,1765,'2'
1687,1052661,1209444,1,1758,'2'
1687,1209444,1212626,1,1745,'2'
1687,1212626,1527463,1,1746,'2'
1687,1527463,1556876,0,1749,'2'
1688,0,442361,1,15,'1'
1688,442361,1552251,0,984,'2'
1689,0,6062,0,15,'1'
1689,6062,446973,1,15,'1'
1689,446973,497153,0,16,'2'
1689,497153,1556863,0,16,'2'
1690,0,189969,0,15,'1'
1691,0,384904,0,723,'1'
1692,0,384904,0,221,'1'
1693,0,497168,0,26,'1'
1693,497168,1527464,1,171,'1'
1693,1527464,1556877,0,171,'2'
1694,0,1093136,0,253,'1'
1695,0,1372991,1,528,'1'
1695,1372991,1736514,0,509,'2'
1696,0,335306,1,322,'1'
1696,335306,1338415,0,314,'2'
1696,1338415,1375612,0,309,'2'
1696,1375612,1684863,0,309,'2'
1696,1684863,1717380,1,311,'2'
1696,1717380,1725269,1,311,'2'
1696,1725269,1965723,0,314,'2'
1697,0,1338416,0,80,'1'
1697,1338416,1717382,1,77,'1'
1697,1717382,1868170,1,77,'2'
1697,1868170,1965725,0,78,'2'
1699,0,426444,1,6,'1'
1699,426444,889951,1,6,'2'
1699,889951,1275585,1,6,'2'
1699,1275585,1627206,0,6,'2'
1700,0,426444,1,6,'1'
1700,426444,889951,1,6,'2'
1700,889951,990417,0,6,'2'
1698,0,489051,1,28,'1'
1698,489051,1058340,0,27,'2'
1672,0,471065,1,48,'1'
1672,471065,1338415,0,52,'2'
1672,1338415,1717381,1,52,'2'
1672,1717381,1965725,0,52,'2'
1701,0,43517,1,17,'1'
1701,43517,507024,1,17,'2'
1701,507024,892658,1,17,'2'
1701,892658,1244279,0,17,'2'
1702,0,43517,1,17,'1'
1702,43517,507024,1,17,'2'
1702,507024,607490,0,17,'2'
1703,0,43517,1,11,'1'
1703,43517,507024,1,95,'2'
1703,507024,892658,1,95,'2'
1703,892658,1064188,1,53,'2'
1703,1064188,1244279,0,44,'2'
1704,0,43517,1,95,'1'
1704,43517,507024,1,11,'2'
1704,507024,607490,0,11,'2'
1705,0,43517,1,21,'1'
1705,43517,507024,1,135,'2'
1705,507024,892658,1,135,'2'
1705,892658,1064188,1,78,'2'
1705,1064188,1244279,0,70,'2'
1706,0,43517,1,135,'1'
1706,43517,507024,1,21,'2'
1706,507024,607490,0,21,'2'
1707,0,1338416,0,62,'1'
1707,1338416,1438363,1,61,'1'
1707,1438363,1537793,1,57,'2'
1707,1537793,1717380,1,56,'2'
1707,1717380,1936310,1,56,'2'
1707,1936310,1965723,0,56,'2'
1708,0,475147,0,62,'1'
1709,0,36549,1,366,'1'
1709,36549,111106,1,366,'2'
1709,111106,604991,1,393,'2'
1709,604991,1635862,1,408,'2'
1709,1635862,1672100,1,411,'2'
1709,1672100,1813085,1,424,'2'
1709,1813085,1820017,1,413,'2'
1709,1820017,1935558,0,429,'2'
1710,0,433446,0,10,'1'
1711,0,2,1,31,'1'
1711,2,176657,0,31,'2'
1712,0,465254,0,26,'1'
1713,0,465247,0,26,'1'
1714,0,454880,0,124,'1'
1714,454880,1082421,0,124,'1'
1715,0,116769,1,73,'1'
1715,116769,1814684,0,57,'2'
1716,0,1374362,0,91,'1'
1717,0,81936,1,94,'1'
1717,81936,180166,1,93,'2'
1717,180166,198705,1,69,'2'
1717,198705,1896620,0,68,'2'
1718,0,498329,1,174,'1'
1718,498329,1578266,0,174,'2'
1719,0,1815548,0,32,'1'
1720,0,3810,1,337,'1'
1720,3810,1236072,1,346,'2'
1720,1236072,1249170,1,328,'2'
1720,1249170,1600504,1,322,'2'
1720,1600504,1808257,0,313,'2'
1721,0,80446,0,1165,'1'
1721,80446,171874,1,1260,'1'
1721,171874,173216,1,1824,'2'
1721,173216,366060,0,1816,'2'
1721,366060,1123342,0,1836,'2'
1721,1123342,1148563,1,1829,'2'
1721,1148563,1372139,1,1801,'2'
1721,1372139,1516522,1,1790,'2'
1721,1516522,1598329,1,1828,'2'
1721,1598329,1944324,0,1833,'2'
1722,0,69209,1,235,'1'
1722,69209,1302669,1,242,'2'
1722,1302669,1874855,0,228,'2'
1723,0,96471,0,1055,'1'
1723,96471,108135,0,1055,'1'
1723,108135,632307,0,1060,'1'
1723,632307,787889,1,1100,'1'
1723,787889,848606,0,1043,'2'
1723,848606,1248262,1,999,'2'
1723,1248262,1474454,1,997,'2'
1723,1474454,1820447,0,1001,'2'
1724,0,971843,0,251,'1'
1726,0,18612,0,639,'1'
1726,18612,41626,1,799,'1'
1726,41626,237269,1,794,'2'
1726,237269,381652,1,791,'2'
1726,381652,809455,0,994,'2'
1727,0,223704,1,210,'1'
1727,223704,283731,1,210,'2'
1727,283731,430085,1,189,'2'
1727,430085,1232260,1,189,'2'
1727,1232260,1804446,0,176,'2'
1725,0,70114,1,263,'1'
1725,70114,231278,1,248,'2'
1725,231278,231283,1,252,'2'
1725,231283,231554,1,310,'2'
1725,231554,232366,1,252,'2'
1725,232366,1291692,1,307,'2'
1725,1291692,1350203,1,291,'2'
1725,1350203,1842541,1,291,'2'
1725,1842541,1863877,0,294,'2'
1728,0,117777,1,876,'1'
1728,117777,125058,0,844,'2'
1728,125058,1172464,0,850,'2'
1729,0,59797,1,32,'1'
1729,59797,285989,1,31,'2'
1729,285989,631982,0,261,'2'
1730,0,21084,1,1383,'1'
1730,21084,21931,1,1382,'2'
1730,21931,27592,0,1383,'2'
1730,27592,990804,1,1382,'2'
1730,990804,1052907,1,1463,'2'
1730,1052907,1216996,1,1434,'2'
1730,1216996,1562989,0,1441,'2'
1731,0,847,1,387,'1'
1731,847,6508,0,388,'2'
1731,6508,321557,1,387,'2'
1731,321557,1541906,0,394,'2'
1732,0,144320,1,1780,'1'
1732,144320,301808,0,183,'2'
1733,0,32601,0,895,'1'
1733,32601,203823,1,895,'1'
1733,203823,218691,1,1040,'2'
1733,218691,224488,1,938,'2'
1733,224488,370627,1,942,'2'
1733,370627,375382,0,991,'2'
1733,375382,581684,1,989,'2'
1733,581684,646626,1,1009,'2'
1733,646626,649323,1,1015,'2'
1733,649323,658113,1,1016,'2'
1733,658113,718271,0,1016,'2'
1733,718271,950122,0,997,'2'
1733,950122,1173696,1,1003,'2'
1733,1173696,1198919,1,191,'2'
1733,1198919,1343302,1,189,'2'
1733,1343302,1771105,0,1832,'2'
1734,0,219756,1,1470,'1'
1734,219756,1291695,1,1174,'2'
1734,1291695,1517887,1,1148,'2'
1734,1517887,1863880,0,1150,'2'
1735,0,524172,0,74,'1'
1735,524172,740472,0,93,'1'
1735,740472,1712315,0,78,'1'
1736,0,971843,0,93,'1'
1737,0,971843,0,64,'1'
1738,0,161164,1,57,'1'
1738,161164,161169,1,51,'2'
1738,161169,161440,1,75,'2'
1738,161440,162252,1,51,'2'
1738,162252,1280089,1,75,'2'
1738,1280089,1793764,0,71,'2'
1739,0,161164,1,122,'1'
1739,161164,161169,1,151,'2'
1739,161169,161440,1,151,'2'
1739,161440,162252,1,151,'2'
1739,162252,998001,1,151,'2'
1739,998001,1447838,1,151,'2'
1739,1447838,1793763,0,151,'2'
1740,0,1047406,0,76,'1'
1741,0,59797,1,32,'1'
1741,59797,631983,0,31,'2'
1742,0,18539,1,78,'1'
1742,18539,1716454,0,75,'2'
1743,0,192226,1,32,'1'
1743,192226,232479,0,49,'2'
1743,232479,1562992,0,68,'2'
1744,0,1266581,0,60,'1'
1745,0,286819,0,30,'1'
1746,0,564291,0,161,'1'
1746,564291,849045,1,161,'1'
1746,849045,1644124,0,161,'2'
1747,0,372939,1,24,'1'
1747,372939,1043657,1,24,'2'
1747,1043657,1476146,0,24,'2'
1748,0,175377,1,38,'1'
1748,175377,1026870,1,38,'2'
1748,1026870,1140142,1,29,'2'
1748,1140142,1525213,0,23,'2'
1749,0,749435,1,98,'1'
1749,749435,922226,1,64,'2'
1749,922226,943549,0,64,'2'
1749,943549,948486,1,64,'2'
1749,948486,1266289,0,64,'2'
1749,1266289,1420151,1,64,'2'
1749,1420151,1717251,0,64,'2'
1749,1717251,1852640,0,62,'2'
1750,0,433446,0,10,'1'
1751,0,414795,1,480,'1'
1751,414795,433626,1,546,'2'
1751,433626,965437,1,552,'2'
1751,965437,1056919,1,684,'2'
1751,1056919,1259415,1,718,'2'
1751,1259415,1280521,1,733,'2'
1751,1280521,1367704,1,796,'2'
1751,1367704,1428403,0,812,'2'
1751,1428403,1792715,0,806,'2'
1752,0,458225,1,501,'1'
1752,458225,1114897,1,528,'2'
1752,1114897,1144609,1,587,'2'
1752,1144609,1752060,0,613,'2'
1752,1752060,1792717,0,53,'2'
1753,0,1442,1,824,'1'
1753,1442,40656,0,41,'2'
1754,0,40657,0,44,'1'
1755,0,1035812,0,64,'1'
1756,0,1217,1,44,'1'
1756,1217,35773,1,45,'2'
1756,35773,185641,0,62,'2'
1757,0,231680,1,26,'1'
1757,231680,583301,0,26,'2'
1758,0,258,1,299,'1'
1758,258,40165,1,162,'2'
