@relation aux
@attribute year {'98'}
@attribute gq {'HH_in_1970_definition_but_sampled_as_larger_unit','Institution','Other_group_quarters'}
@attribute gqtypeg {'College_dormitory','Correctional_institutions','Mental_institutions','Military','NA_(household)','Other_institutions','Other_non-instit_GQ_and_unknown','Rooming_house'}
@attribute farm {'Farm','Non-Farm'}
@attribute ownershg {'Owned_or_being_bought_(loan)','Rented'}
@attribute value numeric
@attribute rent numeric
@attribute ftotinc numeric
@attribute nfams {'1','2','3','4','5','6','7','8'}
@attribute ncouples {'0','1','2','3'}
@attribute nmothers {'0','1','2','3'}
@attribute nfathers {'0','1','2','3'}
@attribute momloc {'0','1','2','3','4','5','6','7','8','9','10'}
@attribute stepmom {'0','1','2','4','7'}
@attribute momrule {'0','1','2','3','5','6','7'}
@attribute poploc {'0','1','2','3','4','5','6','7','8','9'}
@attribute steppop {'0','1','2'}
@attribute poprule {'0','1','2','3','7'}
@attribute sploc {'0','1','2','3','4','5','6','7','8','10'}
@attribute sprule {'0','1','2','3','4','5'}
@attribute famsize {'1','2','3','4','5','6','7','8','9','10','11','12','13','14','21'}
@attribute nchild {'0','1','2','3','4','5','6','7','8','9'}
@attribute nchlt5 {'0','1','2','3'}
@attribute famunit {'1','2','3','4','5','7'}
@attribute eldch numeric
@attribute yngch numeric
@attribute nsibs {'0','1','2','3','4','5','6','7','8','9'}
@attribute relateg {'Child','Child-in-law','Grandchild','Head_Householder','Institutional_inmates','Other_non-relatives','Other_relatives','Parent','Parent-in-Law','Partner_friend_visitor','Sibling','Sibling-in-Law','Spouse'}
@attribute age numeric
@attribute sex {'Female','Male'}
@attribute raceg {'American_Indian','Black_Negro','Chinese','Japanese','Other_Asian_or_Pacific','Other_race_nec','White'}
@attribute marst {'Divorced','Married_spouse_absent','Married_spouse_present','Never_married_single','Separated','Widowed'}
@attribute chborn {'10_children','11','12_(12+_1960-1990)','1_child','2__children','3','4','5','6','7','8','9','No_children'}
@attribute school {'No_not_in_school','Yes_in_school'}
@attribute educrec {'1_to_3_years_of_college','4+_years_of_college','Grade_1-4','Grade_10','Grade_11','Grade_12','Grade_5-8','Grade_9','None_or_preschool'}
@attribute schltype {'Church-related_(1980)','Other_private_1980','Public_school'}
@attribute empstatg {'Employed','Not_in_labor_force','Unemployed'}
@attribute labforce {'No_not_in_labor_force','Yes_in_labor_force'}
@attribute occscore numeric
@attribute sei numeric
@attribute classwkg {'Self-employed','Works_for_wages_salary'}
@attribute wkswork2 {'1-13_weeks','14-26_weeks','27-39_weeks','40-47_weeks','48-49_weeks','50-52_weeks'}
@attribute hrswork2 {'1-14_hours','15-29_hours','30-34_hours','35-39_hours','40_hours','41-48_hours','49-59_hours','60+_hours'}
@attribute workedyr {'No','Yes'}
@attribute inctot numeric
@attribute incwage numeric
@attribute incbus numeric
@attribute incfarm numeric
@attribute incss numeric
@attribute incwelfr numeric
@attribute incother numeric
@attribute poverty numeric
@attribute migrat5g {'Abroad','Different_state','Same_house','Same_state_countydifferent_house','Same_state_different_county'}
@attribute movedin {'0','1','2','5','6','7','8'}
@attribute vetstat {'No_Service','Yes'}
@attribute class {'1','2'}
@data
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,287,5205,'1','0','1','0','1','0','1','0','0','0','0','0','6','0','0','1',99,99,'4','Child',12,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,54,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,115,19010,'1','1','1','1','0','0','0','0','0','0','1','1','4','2','0','1',9,5,'0','Spouse',30,'Female','White','Married_spouse_present','2__children','No_not_in_school','Grade_9','Public_school','Not_in_labor_force','No_not_in_labor_force',22,61,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',6005,6005,0,0,0,0,0,257,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',77500,0,6660,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',82,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_9','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',5005,0,0,0,5005,0,0,151,'Same_house','8','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',42499,0,5260,'2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',52,'Female','Black_Negro','Widowed','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',17,13,'Works_for_wages_salary','50-52_weeks','1-14_hours','No',5260,0,0,0,3555,0,0,139,'Same_house','8','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,64010,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',62,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',49,90,'Self-employed','48-49_weeks','49-59_hours','Yes',50005,50005,0,0,0,0,0,501,'Same_house','5','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',77500,0,40120,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',17,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_11','Public_school','Employed','Yes_in_labor_force',25,44,'Works_for_wages_salary','27-39_weeks','15-29_hours','Yes',1320,1305,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,20005,'1','1','1','1','0','0','0','0','0','0','1','1','3','1','1','1',4,4,'0','Spouse',25,'Female','White','Married_spouse_present','1_child','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',41,68,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',0,0,0,0,0,0,0,341,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,237,4925,'1','0','1','0','1','0','1','0','0','0','0','0','5','0','0','1',99,99,'3','Child',25,'Male','Black_Negro','Never_married_single','No_children','Yes_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',33,48,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,55,'Same_house','0','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,287,11005,'2','0','0','1','0','0','0','1','0','1','0','0','6','0','0','1',99,99,'4','Child',5,'Female','White','Never_married_single','No_children','No_not_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,115,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,38950,'1','1','1','1','0','0','0','0','0','0','1','1','4','2','0','1',23,19,'0','Spouse',52,'Female','White','Married_spouse_present','3','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',38,68,'Works_for_wages_salary','50-52_weeks','35-39_hours','Yes',16330,16195,0,0,0,0,0,501,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',112500,0,14010,'1','1','1','1','2','0','1','1','0','1','0','0','6','0','0','1',99,99,'3','Child',10,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Church-related_(1980)','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,144,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',77500,0,16990,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',63,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',20,8,'Works_for_wages_salary','48-49_weeks','41-48_hours','Yes',14405,14405,0,0,0,0,0,348,'Same_house','7','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,325,10920,'1','0','1','0','3','0','1','0','0','0','0','0','3','0','0','1',99,99,'1','Head_Householder',31,'Female','Chinese','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',22,61,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',10210,10005,0,0,0,0,0,191,'Abroad','1','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,325,20835,'2','0','0','1','0','0','0','1','0','1','0','0','3','0','0','1',99,99,'0','Child',39,'Female','White','Divorced','2__children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',27,72,'Works_for_wages_salary','48-49_weeks','35-39_hours','Yes',11020,6505,105,0,0,0,4005,355,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,20350,'1','1','1','1','0','0','0','0','0','0','1','1','3','1','0','1',9,9,'0','Spouse',42,'Female','Japanese','Married_spouse_present','2__children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',22,61,'Works_for_wages_salary','50-52_weeks','35-39_hours','No',0,0,0,0,0,0,0,347,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,185,9210,'1','1','1','1','0','0','0','0','0','0','1','2','5','3','1','1',15,1,'0','Spouse',39,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',20,9,'Works_for_wages_salary','27-39_weeks','40_hours','Yes',2205,2205,0,0,0,0,0,106,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,325,11050,'1','1','1','1','0','0','0','0','0','0','2','1','3','1','0','1',20,20,'0','Head_Householder',45,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',9745,0,0,0,1455,4445,3845,194,'Same_house','1','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,21915,'1','1','1','1','0','0','0','0','0','0','1','1','5','2','0','1',18,17,'0','Spouse',52,'Female','Other_race_nec','Married_spouse_present','3','No_not_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',13,23,'Self-employed','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,238,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,0,10805,'1','1','1','1','0','0','0','0','0','0','1','1','5','3','2','1',10,0,'0','Spouse',31,'Female','White','Married_spouse_present','3','No_not_in_school','Grade_5-8','Public_school','Not_in_labor_force','No_not_in_labor_force',22,18,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,124,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,24005,'1','1','1','1','0','0','0','0','0','0','2','2','5','3','3','1',2,0,'0','Head_Householder',26,'Female','White','Married_spouse_present','3','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,276,'Same_state_countydifferent_house','1','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,212,8535,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',63,'Female','White','Widowed','2__children','No_not_in_school','Grade_10','Public_school','Not_in_labor_force','No_not_in_labor_force',23,18,'Works_for_wages_salary','14-26_weeks','40_hours','Yes',8535,25,0,0,2505,0,0,225,'Same_house','5','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',57500,0,23915,'1','2','1','1','2','0','1','1','0','1','0','0','11','0','0','1',99,99,'6','Child',4,'Female','White','Never_married_single','No_children','Yes_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,162,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,16560,'1','1','1','1','0','0','0','0','0','0','2','1','5','3','0','1',9,6,'0','Head_Householder',33,'Male','Chinese','Married_spouse_present','No_children','No_not_in_school','Grade_11','Public_school','Employed','Yes_in_labor_force',26,32,'Works_for_wages_salary','50-52_weeks','49-59_hours','Yes',16560,10865,0,0,0,0,0,190,'Same_house','5','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,500,8970,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',37,'Female','White','Never_married_single','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',26,72,'Works_for_wages_salary','27-39_weeks','35-39_hours','Yes',8970,8755,0,0,0,0,0,236,'Different_state','1','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,25290,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',3,'Male','White','Never_married_single','No_children','Yes_in_school','None_or_preschool','Other_private_1980','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,342,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,10185,'1','0','1','0','1','0','1','0','0','0','0','0','2','0','0','1',99,99,'0','Child',13,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,203,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,42005,'2','1','1','1','0','0','0','0','0','0','0','0','1','0','0','2',99,99,'0','Other_non-relatives',30,'Male','White','Divorced','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Unemployed','Yes_in_labor_force',23,16,'Works_for_wages_salary','27-39_weeks','40_hours','Yes',2575,2575,0,0,0,0,0,68,'Different_state','0','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,38220,'1','1','0','0','0','0','0','0','0','0','2','2','2','0','0','1',99,99,'0','Head_Householder',42,'Female','White','Married_spouse_present','2__children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',24,44,'Works_for_wages_salary','1-13_weeks','40_hours','Yes',3210,2205,0,0,0,0,0,501,'Same_house','1','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,0,22440,'1','0','1','0','1','0','1','0','0','0','0','0','3','0','0','1',99,99,'0','Child',30,'Male','Other_race_nec','Divorced','No_children','No_not_in_school','Grade_10','Public_school','Employed','Yes_in_labor_force',35,49,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',18005,18005,0,0,0,0,0,393,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,237,33970,'1','1','2','1','0','0','0','0','0','0','1','1','5','1','0','1',7,7,'1','Spouse',36,'Female','White','Married_spouse_present','1_child','No_not_in_school','4+_years_of_college','Public_school','Unemployed','Yes_in_labor_force',37,49,'Works_for_wages_salary','40-47_weeks','40_hours','Yes',7960,7605,0,0,0,0,355,381,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,39015,'1','1','1','1','0','0','0','0','0','0','1','1','4','2','0','1',20,15,'0','Spouse',43,'Female','White','Married_spouse_present','2__children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',18,44,'Works_for_wages_salary','40-47_weeks','1-14_hours','Yes',5005,5005,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,54595,'1','1','1','1','0','0','0','0','0','0','2','1','6','4','0','1',20,5,'0','Head_Householder',48,'Male','White','Married_spouse_present','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',48,87,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',41510,35505,0,0,0,0,0,501,'Same_house','6','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,47735,'1','1','0','0','0','0','0','0','0','0','1','2','2','0','0','1',99,99,'0','Spouse',26,'Male','Other_race_nec','Married_spouse_present','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',20,52,'Works_for_wages_salary','27-39_weeks','1-14_hours','Yes',32005,32005,0,0,0,0,0,501,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,165,10070,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',9,'Male','Other_Asian_or_Pacific','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,116,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,27050,'6','0','0','0','0','0','0','0','0','0','0','0','2','0','0','1',99,99,'1','Head_Householder',28,'Male','Other_race_nec','Never_married_single','No_children','No_not_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',23,18,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',20285,20285,0,0,0,0,0,501,'Same_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,1,16860,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',6,'Female','White','Never_married_single','No_children','Yes_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,228,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,36005,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',57,'Male','White','Married_spouse_present','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',41,68,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',36005,36005,0,0,0,0,0,501,'Same_house','6','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,75000,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',14,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,22055,'1','2','1','1','0','0','0','0','0','0','2','1','5','1','1','1',0,0,'0','Head_Householder',19,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',23,18,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',5725,5725,0,0,0,0,0,240,'Same_house','2','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,237,10615,'1','1','1','1','2','0','1','1','0','1','0','0','7','0','0','1',99,99,'4','Child',7,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,94,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,23275,'1','1','0','0','0','0','0','0','0','0','1','1','2','0','0','1',99,99,'0','Spouse',49,'Female','White','Married_spouse_present','3','No_not_in_school','Grade_10','Public_school','Employed','Yes_in_labor_force',23,18,'Works_for_wages_salary','27-39_weeks','41-48_hours','Yes',8290,6585,0,0,0,0,1705,477,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,30020,'1','0','1','0','1','0','1','0','0','0','0','0','5','0','0','1',99,99,'3','Child',19,'Female','White','Divorced','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',20,8,'Works_for_wages_salary','27-39_weeks','40_hours','Yes',3005,3005,0,0,0,0,0,326,'Same_house','0','No_Service','1'
